71 0.3363202  -15.967418 -15.108714 -12.422265 -3.575012 -1.5674303 10.331157 13.504187 15.831773 18.024717 21.281627 24.152851 25.177581 28.401453 28.621173 40.634581 47.575355
72 0.3397077  -15.903674 -15.07686 -12.559777 -3.4845021 -1.6457849 10.597553 13.399861 15.774887 17.949223 21.431052 24.243309 25.362631 28.316329 28.383986 40.364125 47.97573
73 0.3430952  -15.837863 -15.050091 -12.690393 -3.3911212 -1.7285208 10.859971 13.295631 15.7162 17.882892 21.569495 24.345202 25.553404 28.00884 28.347495 40.116559 48.356797
74 0.3464827  -15.76999 -15.030066 -12.812296 -3.29488 -1.8156286 11.116341 13.19156 15.656699 17.825539 21.694873 24.460285 25.74972 27.700157 28.290648 39.894359 48.716744
75 0.3498702  -15.700056 -15.018727 -12.923397 -3.19579 -1.907075 11.36419 13.087711 15.597695 17.776934 21.805325 24.590112 25.951363 27.392154 28.21227 39.699511 49.054103
76 0.3532577  -15.628068 -15.018225 -13.021411 -3.0938633 -2.0028032 11.600565 12.984145 15.540881 17.736805 21.89938 24.735867 26.158083 27.087122 28.111397 39.533505 49.367811
77 0.3566452  -15.554027 -15.03073 -13.104047 -2.9891129 -2.1027329 11.821974 12.880921 15.488385 17.70484 21.976082 24.898248 26.369589 26.787738 27.987322 39.397352 49.657247
78 0.3600327  -15.47794 -15.058129 -13.169304 -2.8815525 -2.2067613 12.02438 12.778098 15.442763 17.680694 22.035036 25.077417 26.497025 26.585549 27.839642 39.291621 49.922258
79 0.36342019  -15.39981 -15.101666 -13.215836 -2.7711966 -2.3147639 12.2033 12.675732 15.406894 17.663984 22.076359 25.273053 26.218283 26.805584 27.668299 39.216479 50.163155
80 0.36680769  -15.319644 -15.161656 -13.243234 -2.6580608 -2.4265964 12.354088 12.573877 15.383693 17.654294 22.100569 25.484461 25.955024 27.02927 27.473613 39.171753 50.380689
81 0.37019519  -15.237465 -15.237401 -13.252093 -2.5421973 -2.5420602 12.472426 12.472636 15.375591 17.65117 22.108446 25.710627 25.710975 27.256036 27.256403 39.15698 50.575933
82 0.37697019  -15.429901 -15.066933 -13.220295 -2.7834755 -2.3020365 12.271743 12.601291 15.407828 17.662607 22.078814 25.294368 26.203955 26.758493 27.717494 39.214393 50.230775
83 0.38374519  -15.663234 -14.888418 -13.135705 -3.0370914 -2.0511863 12.073908 12.587367 15.490415 17.693688 21.994723 24.996908 26.189467 26.744394 28.184283 39.381107 49.936446
84 0.39052019  -15.922553 -14.70192 -13.012806 -3.3012865 -1.7896866 11.879274 12.456368 15.585047 17.738678 21.862347 24.840553 25.568946 27.325941 28.651123 39.647738 49.696627
85 0.39729519  -16.196941 -14.507509 -12.862184 -3.5742116 -1.5177394 11.688153 12.243019 15.650616 17.790087 21.686485 24.837707 24.921847 27.943998 29.11167 40.00373 49.51473
86 0.40407019  -16.479118 -14.305264 -12.690868 -3.853992 -1.2355748 11.500811 11.976789 15.660872 17.837749 21.470818 24.27692 24.987655 28.595395 29.559082 40.437554 49.393643
87 0.41084519  -16.764317 -14.095278 -12.503455 -4.1387844 -0.94345555 11.317466 11.678806 15.607647 17.867697 21.218271 23.665986 25.276766 29.27792 29.986341 40.936579 49.335383
88 0.41762018  -17.049359 -13.877654 -12.303022 -4.4268217 -0.64168021 11.13828 11.36355 15.495844 17.861414 20.931328 23.123268 25.682321 29.989872 30.386671 41.48668 49.340702
89 0.42439518  -17.332065 -13.652506 -12.09172 -4.7164454 -0.33058806 10.963354 11.040913 15.336703 17.797035 20.612258 22.683373 26.177739 30.72966 30.754017 42.071712 49.408686
90 0.43117018  -17.610885 -13.419966 -11.87113 -5.0061258 -0.010563119 10.717661 10.792723 15.14272 17.654804 20.263271 22.375585 26.736714 31.083527 31.495439 42.672992 49.536425
91 0.43794518  -17.884684 -13.180179 -11.642488 -5.2944712 0.31796142 10.398379 10.626355 14.924997 17.426225 19.886614 22.214883 27.335334 31.371935 32.284769 43.269163 49.718846
92 0.44472018  -18.152605 -12.933308 -11.406811 -5.5802299 0.65449883 10.086122 10.464145 14.692394 17.119687 19.484632 22.196726 27.952626 31.617798 33.094308 43.837139 49.948772
93 0.45149518  -18.413987 -12.679536 -11.164989 -5.8622855 0.9985044 9.7828628 10.305918 14.451612 16.756074 19.059808 22.301946 28.570318 31.821522 33.919544 44.35512 50.217232
94 0.45827018  -18.668303 -12.419068 -10.917835 -6.139648 1.349371 9.4898323 10.151418 14.207592 16.359033 18.614778 22.506972 29.172423 31.985199 34.754642 44.808046 50.514006
95 0.46504518  -18.915133 -12.152136 -10.666127 -6.4114433 1.7064247 9.207756 10.000315 13.963949 15.948293 18.152344 22.790944 29.744971 32.112297 35.592434 45.193502 50.828307
96 0.47182018  -19.154131 -11.879 -10.410633 -6.6769017 2.0689198 8.9370295 9.8521908 13.723331 15.537872 17.67547 23.13784 30.276047 32.207281 36.42461 45.523734 51.149509
97 0.47859517  -19.38501 -11.599954 -10.152127 -6.9353462 2.4360342 8.6778388 9.7065357 13.487681 15.136868 17.187284 23.535941 30.756137 32.275228 37.242146 45.821243 51.467807
98 0.48537017  -19.607533 -11.315336 -9.8914086 -7.1861815 2.8068642 8.43024 9.5627326 13.258426 14.75084 16.691063 23.976623 31.178675 32.321487 38.035912 46.110632 51.77474
99 0.49214517  -19.821495 -11.025532 -9.6293103 -7.4288841 3.1804189 8.1942113 9.4200389 13.036601 14.382983 16.190223 24.453276 31.540586 32.35141 38.797382 46.411483 52.063531
100 0.49892017  -20.026723 -10.730987 -9.3667069 -7.6629932 3.5556147 7.9696837 9.277564 12.822936 14.034978 15.688313 24.960512 31.842547 32.370163 39.519319 46.734523 52.329237
101 0.50569517  -20.22307 -10.432215 -9.1045214 -7.888103 3.9312693 7.7565594 9.1342434 12.617922 13.707551 15.189005 25.493619 32.088807 32.382593 40.196275 47.080673 52.514276
102 0.51247017  -20.410405 -10.129813 -8.8437296 -8.1038555 4.3060958 7.5547208 8.9888158 12.421855 13.400836 14.6961 26.048186 32.286495 32.39315 40.824827 47.441804 52.506956
103 0.51924517  -20.588616 -9.824474 -8.5853626 -8.309935 4.6786981 7.364036 8.839808 12.234882 13.114608 14.213533 26.619839 32.405842 32.4446 41.403525 47.802313 52.500892
104 0.52602017  -20.757603 -9.5170049 -8.5060626 -8.3305073 5.0475659 7.1843618 8.6855405 12.057035 12.848429 13.745366 27.204071 32.424206 32.572846 41.932603 48.141086 52.498952
105 0.53279516  -20.91728 -9.2083453 -8.6919922 -8.0803054 5.4110732 7.0155466 8.5241718 11.888278 12.601741 13.29577 27.796114 32.451285 32.680693 42.413556 48.433774 52.503995
106 0.53957016  -21.067569 -8.8995893 -8.8675065 -7.8359505 5.7674774 6.8574329 8.3538046 11.728534 12.373928 12.868944 28.390877 32.489602 32.776587 42.848699 48.655547 52.518734
107 0.54634516  -21.208402 -9.032414 -8.5920102 -7.5986829 6.114924 6.7098624 8.172679 11.577733 12.164352 12.468964 28.982922 32.541129 32.867483 43.240765 48.78446 52.545582
108 0.55312016  -21.339719 -9.186546 -8.2870889 -7.3697826 6.4514537 6.5726806 7.9794671 11.435835 11.972374 12.099534 29.566489 32.607234 32.958622 43.592613 48.805292 52.586489
109 0.55989516  -21.461467 -9.3297546 -7.9865438 -7.1505602 6.4457439 6.7750165 7.7736483 11.302857 11.763662 11.797375 30.135571 32.688618 33.053477 43.907029 48.712998 52.642755
110 0.56667016  -21.5736 -9.4619101 -7.6923627 -6.942346 6.3289262 7.0834904 7.5558959 11.178891 11.463323 11.638758 30.684035 32.785237 33.153828 44.186617 48.514458 52.714853
111 0.57344516  -21.676079 -9.5828996 -7.4068338 -6.746476 6.2221264 7.3283619 7.3747074 11.064106 11.199222 11.495959 31.205774 32.896207 33.259926 44.433761 48.227437 52.80226
112 0.58022016  -21.768871 -9.6926251 -7.1325715 -6.5642769 6.1252747 7.0947541 7.6464856 10.958745 10.970754 11.368452 31.694899 33.019711 33.37069 44.650616 47.877031 52.903325
113 0.58699515  -21.851949 -9.7910024 -6.872531 -6.3970484 6.0383377 6.8601684 7.8966662 10.776203 10.863114 11.255748 32.14592 33.152915 33.483953 44.839129 47.491074 53.015207
114 0.59377015  -21.925289 -9.8779594 -6.6300028 -6.2460433 5.9613212 6.6307302 8.1231559 10.613098 10.77756 11.1574 32.553917 33.291922 33.596713 45.001054 47.096217 53.133902
115 0.60054515  -21.988876 -9.9534354 -6.4085753 -6.1124465 5.8942687 6.4131528 8.323971 10.478627 10.702452 11.073008 32.914672 33.431789 33.705404 45.137969 46.715547 53.254391
116 0.60732015  -22.042695 -10.01738 -6.2120518 -5.997352 5.8372573 6.2143029 8.4972826 10.369991 10.63816 11.002217 33.224732 33.56665 33.806166 45.25128 46.36769 53.370909
117 0.61409515  -22.086738 -10.069751 -6.0443093 -5.9017395 5.7903881 6.0408138 8.6414601 10.284654 10.585028 10.944722 33.481416 33.689987 33.895124 45.342216 46.066902 53.477336
118 0.62087015  -22.120998 -10.110518 -5.9090949 -5.8264506 5.7537744 5.8987409 8.7551108 10.220487 10.543362 10.90027 33.682756 33.79507 33.968651 45.411817 45.823627 53.567668
119 0.62764515  -22.145472 -10.139654 -5.8097664 -5.7721671 5.7275263 5.7932412 8.8371144 10.175827 10.513414 10.868663 33.8274 33.875553 34.023618 45.460917 45.645175 53.636534
120 0.63442015  -22.160157 -10.157142 -5.7490057 -5.7393914 5.7117364 5.7282724 8.8866504 10.149498 10.495368 10.849757 33.914493 33.926181 34.057615 45.490128 45.53632 53.67968
121 0.64119514  -22.165052 -10.162972 -5.7285511 -5.7284316 5.7063313 5.7064659 8.9032185 10.140799 10.48934 10.843464 33.943465 33.943572 34.06912 45.499746 45.499823 53.694104
